n : -4.499617414502968;-1.230878592444368
c! : -2.1123522549086093;-3.217665315729288==>: -1.1529795976482182;-2.3489600730060323
c! : -2.1123522549086093;-3.217665315729288==>: -1.8822045580012805;-4.207350627050857
c! : -2.1123522549086093;-3.217665315729288==>: -1.4163633638019357;-4.08694449605621
c! : -2.1123522549086093;-3.217665315729288==>: -2.139020817526921;-4.208253660700891
c! : -0.6002097629611445;-2.1189130867470682==>: 0.6085177892184817;-2.800811198052018
c! : -0.6002097629611445;-2.1189130867470682==>: -1.1622905589058572;-0.6035865080309506
c! : -0.6002097629611445;-2.1189130867470682==>: -2.328243918573553;-2.801722470982393
c! : -0.6002097629611445;-2.1189130867470682==>: 0.20632776762572647;-0.6513042648821603
c! : -0.6002097629611445;-2.1189130867470682==>: -0.6729095200312427;-3.2169966189248544
c! : -0.6002097629611445;-2.1189130867470682==>: -1.1529795976482182;-2.3489600730060323
c! : -0.6002097629611445;-2.1189130867470682==>: -0.8956366686034194;-1.2133583327933914
c! : -0.6002097629611445;-2.1189130867470682==>: 0.9320333395512828;-1.352076253360468
c! : 3.9285732769055457;-1.5782599591824442==>: 4.963040972652411;0.6301519123189294
c! : 3.9285732769055457;-1.5782599591824442==>: 4.1901766306224975;0.7505116753251073
c! : 3.9285732769055457;-1.5782599591824442==>: 2.989043308182797;-2.5173794280352455
c! : 3.9285732769055457;-1.5782599591824442==>: 3.0841462972249882;-0.9945965839946647
c! : 3.9285732769055457;-1.5782599591824442==>: 3.7178913463499708;-2.0980857057086713
c! : 1.469367423093015;2.522727816353755==>: 0.21855280866983584;2.1355442332200933
c! : 1.469367423093015;2.522727816353755==>: 0.7844718116206923;3.495445266635402
c! : 1.469367423093015;2.522727816353755==>: 3.1302085671402935;1.7206990611016204
c! : 1.469367423093015;2.522727816353755==>: 0.48481504714467416;3.015938108228191
c! : 1.469367423093015;2.522727816353755==>: 2.604826859373482;1.5677304794281968
c! : 1.469367423093015;2.522727816353755==>: 2.5001795228545145;4.550786866840461
c! : 1.469367423093015;2.522727816353755==>: 1.747025520894577;1.5890435328606163
c! : 1.469367423093015;2.522727816353755==>: -0.524126531732958;2.419638689614181
c! : 1.469367423093015;2.522727816353755==>: 2.5068160615290687;1.9431768738356805
c! : -1.1529795976482182;-2.3489600730060323==>: -1.1622905589058572;-0.6035865080309506
c! : -1.1529795976482182;-2.3489600730060323==>: -2.328243918573553;-2.801722470982393
c! : -1.1529795976482182;-2.3489600730060323==>: -2.5516525754105244;-3.5077986412293782
c! : -1.1529795976482182;-2.3489600730060323==>: -0.6729095200312427;-3.2169966189248544
c! : -1.1529795976482182;-2.3489600730060323==>: -1.9626953687698934;-3.444342229439341
c! : -1.1529795976482182;-2.3489600730060323==>: -0.8956366686034194;-1.2133583327933914
c! : -1.1529795976482182;-2.3489600730060323==>: -2.1123522549086093;-3.217665315729288
c! : -1.1529795976482182;-2.3489600730060323==>: -1.4163633638019357;-4.08694449605621
c! : -1.1529795976482182;-2.3489600730060323==>: -0.6002097629611445;-2.1189130867470682
c! : 3.7178913463499708;-2.0980857057086713==>: 3.6618132097732055;-4.196124310536079
c! : 3.7178913463499708;-2.0980857057086713==>: 2.1879534013583353;-1.878567534221307
c! : 3.7178913463499708;-2.0980857057086713==>: 3.9285732769055457;-1.5782599591824442
c! : 3.7178913463499708;-2.0980857057086713==>: 2.4933886799023677;-2.944041517976772
c! : 3.7178913463499708;-2.0980857057086713==>: 3.335140377671724;-3.140745063338135
c! : 3.7178913463499708;-2.0980857057086713==>: 2.836853171272975;-2.240692895191062
c! : 1.9054463918625633;-4.249757184733667==>: 3.6618132097732055;-4.196124310536079
c! : 1.9054463918625633;-4.249757184733667==>: 2.980784416072588;-4.843377373037186
c! : 1.9054463918625633;-4.249757184733667==>: 1.3467722086555156;-3.6687942310543473
c! : 1.9054463918625633;-4.249757184733667==>: 2.3421554605899155;-4.40192278515414
c! : 1.9054463918625633;-4.249757184733667==>: 2.0998606824826016;-3.6164285545419474
c! : 1.9054463918625633;-4.249757184733667==>: -0.001759320582277013;-4.851548526017012
c! : -2.625228779337877;0.5719953134332165==>: -3.3455676090489925;0.9441406303771629
c! : -2.625228779337877;0.5719953134332165==>: -1.554761993748368;0.6426283334910865
c! : -2.625228779337877;0.5719953134332165==>: -3.161818919901113;0.7914274933991949
c! : -2.625228779337877;0.5719953134332165==>: -1.9250091757144592;1.4500283287577975
c! : -2.625228779337877;0.5719953134332165==>: -2.6531783584856408;-0.4833269870869952
c! : -2.625228779337877;0.5719953134332165==>: -3.336724082120167;0.32554075137853467
c! : -2.625228779337877;0.5719953134332165==>: -1.4540660865987451;0.8251549653197285
